NHPDPropertyID,PropertyName,PropertyAddress,City,State,Zip,CBSACode,CBSAType,County,CountyCode,CensusTract,CongressionalDistrict,Latitude,Longitude,PropertyStatus,ActiveSubsidies,TotalInconclusiveSubsidies,TotalInactiveSubsidies,TotalUnits,EarliestStartDate,EarliestEndDate,LatestEndDate,Owner,OwnerType,ManagerName,ManagerType,HUDPropertyID,ReacScore1,ReacScore1Date,ReacScore2,ReacScore2Date,ReacScore3,ReacScore3Date,StudioOneBedroomUnits,TwoBedroomUnits,ThreePlusBedroomUnits,PercentofELIHouseholds,TargetTenantType,FairMarketRent_2BR,EarliestConstructionDate,LatestConstructionDate,OccupancyRate,AverageMonthsOfTenancy,NumberActiveSection8,NumberInconclusiveSection8,NumberInactiveSection8,S8_1_ID,S8_1_Status,S8_1_ProgramName,S8_1_RenewalStatus,S8_1_StartDate,S8_1_EndDate,S8_1_AssistedUnits,S8_1_RentToFMR,S8_1_InacStatusDesc,S8_2_ID,S8_2_Status,S8_2_ProgramName,S8_2_RenewalStatus,S8_2_StartDate,S8_2_EndDate,S8_2_AssistedUnits,S8_2_RentToFMR,S8_2_InacStatusDesc,NumberActiveSection202,NumberInconclusiveSection202,NumberInactiveSection202,S202_1_ID,S202_1_Status,S202_1_ProgramName,S202_1_StartDate,S202_1_EndDate,S202_1_AssistedUnits,S202_1_PrincipalBalance,S202_1_InacStatusDesc,S202_2_ID,S202_2_Status,S202_2_ProgramName,S202_2_StartDate,S202_2_EndDate,S202_2_AssistedUnits,S202_2_PrincipalBalance,S202_2_InacStatusDesc,NumberActiveSection236,NumberInconclusiveSection236,NumberInactiveSection236,S236_1_ID,S236_1_Status,S236_1_ProgramName,S236_1_StartDate,S236_1_EndDate,S236_1_AssistedUnits,S236_1_InacStatusDesc,S236_2_ID,S236_2_Status,S236_2_ProgramName,S236_2_StartDate,S236_2_EndDate,S236_2_AssistedUnits,S236_2_InacStatusDesc,NumberActiveHUDInsured,NumberInconclusiveHUDInsured,NumberInactiveHud,FHA_1_ID,FHA_1_Status,FHA_1_ProgramName,FHA_1_StartDate,FHA_1_EndDate,FHA_1_AssistedUnits,FHA_1_PrincipalBalance,FHA_1_InacStatusDesc,FHA_2_ID,FHA_2_Status,FHA_2_ProgramName,FHA_2_StartDate,FHA_2_EndDate,FHA_2_AssistedUnits,FHA_2_PrincipalBalance,FHA_2_InacStatusDesc,NumberActiveLihtc,NumberInconclusiveLihtc,NumberInactiveLihtc,LIHTC_1_ID,LIHTC_1_Status,LIHTC_1_ProgramName,LIHTC_1_StartDate,LIHTC_1_EndDate,LIHTC_1_AssistedUnits,LIHTC_1_ConstructionType,LIHTC_1_InacStatusDesc,LIHTC_2_ID,LIHTC_2_Status,LIHTC_2_ProgramName,LIHTC_2_StartDate,LIHTC_2_EndDate,LIHTC_2_AssistedUnits,LIHTC_2_ConstructionType,LIHTC_2_InacStatusDesc,NumberActiveSection515,NumberInconclusiveSection515,NumberInactiveSection515,RHS515_1_ID,RHS515_1_Status,RHS515_1_ProgramName,RHS515_1_StartDate,RHS515_1_EndDate,RHS515_1_AssistedUnits,RHS515_1_PrincipalBalance,RHS515_1_InacStatusDesc,RHS515_2_ID,RHS515_2_Status,RHS515_2_ProgramName,RHS515_2_StartDate,RHS515_2_EndDate,RHS515_2_AssistedUnits,RHS515_2_PrincipalBalance,RHS515_2_InacStatusDesc,NumberActiveSection538,NumberInconclusiveSection538,NumberInactiveSection538,RHS538_1_ID,RHS538_1_Status,RHS538_1_ProgramName,RHS538_1_StartDate,RHS538_1_EndDate,RHS538_1_AssistedUnits,RHS538_1_PrincipalBalance,RHS538_1_InacStatusDesc,RHS538_2_ID,RHS538_2_Status,RHS538_2_ProgramName,RHS538_2_StartDate,RHS538_2_EndDate,RHS538_2_AssistedUnits,RHS538_2_PrincipalBalance,RHS538_2_InacStatusDesc,NumberActiveHome,NumberInconclusiveHome,NumberInactiveHome,HOME_1_ID,HOME_1_Status,HOME_1_ProgramName,HOME_1_StartDate,HOME_1_EndDate,HOME_1_AssistedUnits,HOME_1_ConstructionType,HOME_1_InacStatusDesc,HOME_2_ID,HOME_2_Status,HOME_2_ProgramName,HOME_2_StartDate,HOME_2_EndDate,HOME_2_AssistedUnits,HOME_2_ConstructionType,HOME_2_InacStatusDesc,NumberActivePublicHousing,NumberInconclusivePublicHousing,NumberInactivePublicHousing,PH_1_ID,PH_1_Status,PH_1_ProgramName,PH_1_StartDate,PH_1_EndDate,PH_1_AssistedUnits,PH_1_InacStatusDesc,PH_1_PhaCode,PH_2_ID,PH_2_Status,PH_2_ProgramName,PH_2_StartDate,PH_2_EndDate,PH_2_AssistedUnits,PH_2_InacStatusDesc,PH_2_PhaCode,NumberActiveState,NumberInconclusiveState,NumberInactiveState,State_1_ID,State_1_Status,State_1_ProgramName,State_1_StartDate,State_1_EndDate,State_1_AssistedUnits,State_1_InacStatusDesc,State_1_ConstructionType,State_2_ID,State_2_Status,State_2_ProgramName,State_2_StartDate,State_2_EndDate,State_2_AssistedUnits,State_2_InacStatusDesc,State_2_ConstructionType,NumberActivePBV,NumberInconclusivePBV,NumberInactivePBV,Pbv_1_Status,Pbv_1_ProgramName,Pbv_1_AssistedUnits,Pbv_2_Status,Pbv_2_ProgramName,Pbv_2_AssistedUnits,NumberActiveMR,NumberInconclusiveMR,NumberInactiveMR,Mr_1_Status,Mr_1_ProgramName,Mr_1_AssistedUnits,Mr_2_Status,Mr_2_ProgramName,Mr_2_AssistedUnits,OldNHPDPropertyID
1032608,IVY TERRACE,13751 Sherman Way,Van Nuys,CA,91405-2679,31080,Metropolitan Statistical Area,Los Angeles,06037,06037127104,29,34.20,-118,Active,2,0,0,52,1/1/2010,5/18/2032,1/1/2065,ABODE COMMUNITIES,Non-Profit,,,,,,,,,,25,10,17,,Family,2050,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA2010804,Active,4% Tax Credit,1/1/2010,1/1/2065,51,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,2109710101,Active,HOME,5/18/2012,5/18/2032,25,Acquisition New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,99247
1032610,LA CORUNA SENIOR APARTMENTS,15301 Lanark St,Van Nuys,CA,91406-1432,31080,Metropolitan Statistical Area,Los Angeles,06037,06037127520,29,34.22,-118,Active,2,0,0,87,1/1/2013,1/24/2034,1/1/2068,META HOUSING CORP,Non-Profit,,,,,,,,,,69,18,,,Elderly or disabled,2080,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA2013045,Active,4% Tax Credit,1/1/2013,1/1/2068,86,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,2109712669,Active,HOME,1/24/2014,1/24/2034,86,Acquisition New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,99248
1032611,,2034 N Bush St,Santa Ana,CA,92706-2806,31080,Metropolitan Statistical Area,Orange,06059,06059075303,46,34,-118,Active,1,0,0,5,2/3/2014,2/3/2034,2/3/2034,,,,,,,,,,,,,,,,,2030,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,2871301780,Active,HOME,2/3/2014,2/3/2034,3,Acquisition New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,99021
1032615,,217 S Birch St,Santa Ana,CA,92701-7831,31080,Metropolitan Statistical Area,Orange,06059,06059075002,46,34,-118,Active,1,0,0,5,2/26/2014,2/26/2034,2/26/2034,,,,,,,,,,,,,,,,,2000,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,2871301781,Active,HOME,2/26/2014,2/26/2034,3,Acquisition New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,99023
1032616,WAV PROJECT,175 S Ventura Ave,Ventura,CA,93001-2774,37100,Metropolitan Statistical Area,Ventura,06111,06111002400,24,34,-119,Active,1,0,0,69,3/8/2010,3/8/2030,3/8/2030,PLACE,,,,,,,,,,,,,,,,2100,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,4435301332,Active,HOME,3/8/2010,3/8/2030,5,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,99255
1032621,,435 S Birch St,Santa Ana,CA,92701-7835,31080,Metropolitan Statistical Area,Orange,06059,06059074601,46,34,-118,Active,1,0,0,5,2/26/2014,2/26/2034,2/26/2034,,,,,,,,,,,,,,,,,2000,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,2871301782,Active,HOME,2/26/2014,2/26/2034,3,Acquisition New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,99027
1032625,SANTA ANA INFILL,605 E Washington Ave,Santa Ana,CA,92701-3817,31080,Metropolitan Statistical Area,Orange,06059,06059074405,46,34,-118,Active,2,0,0,51,1/1/2012,2/3/2034,1/1/2067,SANTA ANA WBBB LP,Non-Profit,,,,,,,,,,,14,37,,Family,2000,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA2012886,Active,4% Tax Credit,1/1/2012,1/1/2067,50,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,2871301790,Active,HOME,2/3/2014,2/3/2034,11,Acquisition New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,99029
1032634,PARADISE AND COURT MULTI FAMILY DEV,110 E Paradise Ave,Visalia,CA,93277-4924,47300,Metropolitan Statistical Area,Tulare,06107,06107001701,22,36,-119,Active,1,0,0,20,8/10/2012,8/10/2022,8/10/2022,VIAH AND KMCO,,,,,,,,,,,,,,,,1110,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,4340100667,Active,HOME,8/10/2012,8/10/2022,20,Acquisition Rehabilitation,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,99264
1032635,OHDC 701 TOWNSEND,701 N Townsend St,Santa Ana,CA,92703-2842,31080,Metropolitan Statistical Area,Orange,06059,06059075201,46,34,-118,Active,1,0,0,10,5/11/2009,5/11/2024,5/11/2024,TOWNSEND AND RAITT LP,,,,,,,,,,,,,,,,2000,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,2871301531,Active,HOME,5/11/2009,5/11/2024,4,Acquisition Rehabilitation,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,99052
1032639,,702 S Raitt St,Santa Ana,CA,92704,31080,Metropolitan Statistical Area,Orange,06059,06059074806,46,34,-118,Active,1,0,0,8,2/28/2012,2/28/2027,2/28/2027,LACY AND RAITT LP,,,,,,,,,,,,,,,,2000,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,2871301641,Active,HOME,2/28/2012,2/28/2027,5,Acquisition Rehabilitation,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,99055
1032641,,709 N Townsend St,Santa Ana,CA,92703-2842,31080,Metropolitan Statistical Area,Orange,06059,06059075201,46,34,-118,Active,1,0,0,10,5/27/2010,5/27/2025,5/27/2025,TOWNSEND AND RAITT LP,,,,,,,,,,,,,,,,2000,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,2871301532,Active,HOME,5/27/2010,5/27/2025,4,Acquisition Rehabilitation,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,99056
1032646,FAIRVIEW VILLAGE,630 W Lark Ave,Visalia,CA,93291-1880,47300,Metropolitan Statistical Area,Tulare,06107,06107001004,22,36,-119,Active,1,0,1,8,1/1/1994,1/1/2024,1/1/2024,KAWEAH MGMT COMPANY,For Profit,,,,,,,,,,,,,,Family,970,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA1994110,Active,9% Tax Credit,1/1/1994,1/1/2024,8,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,99270
1032647,,817 S Townsend St,Santa Ana,CA,92704-2974,31080,Metropolitan Statistical Area,Orange,06059,06059074806,46,34,-118,Active,1,0,0,10,5/5/2010,5/5/2025,5/5/2025,TOWNSEND AND RAITT LP,,,,,,,,,,,,,,,,2000,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,2871301533,Active,HOME,5/5/2010,5/5/2025,3,Acquisition Rehabilitation,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,99064
1032649,,821 S Townsend St,Santa Ana,CA,92704-2934,31080,Metropolitan Statistical Area,Orange,06059,06059074806,46,34,-118,Active,1,0,0,10,5/27/2010,5/27/2025,5/27/2025,TOWNSEND AND RAITT LP,,,,,,,,,,,,,,,,2000,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,2871301534,Active,HOME,5/27/2010,5/27/2025,3,Acquisition Rehabilitation,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,99065
1032651,,834 S Raitt St,Santa Ana,CA,92704-2924,31080,Metropolitan Statistical Area,Orange,06059,06059074806,46,34,-118,Active,1,0,0,11,1/3/2011,1/3/2026,1/3/2026,TOWNSEND AND RAITT LP,,,,,,,,,,,,,,,,2000,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,2871301535,Active,HOME,1/3/2011,1/3/2026,4,Acquisition Rehabilitation,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,99066
1032653,,901 E 6th St,Santa Ana,CA,92701-8705,31080,Metropolitan Statistical Area,Orange,06059,06059074405,46,34,-118,Active,1,0,0,10,7/27/2009,7/27/2024,7/27/2024,ORANGE HOUSING DEVELOPMENT CORP,,,,,,,,,,,,,,,,2000,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,2871301232,Active,HOME,7/27/2009,7/27/2024,10,Acquisition Rehabilitation,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,99067
1032654,,Robinwood,Visalia,CA,93291,47300,Metropolitan Statistical Area,Tulare,06107,06107001003,22,36,-119,Active,1,0,0,10,2/14/2008,2/14/2028,2/14/2028,THE KAWEAH MANAGEMENT COMPANY,,,,,,,,,,,,,,,,970,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,4340100582,Active,HOME,2/14/2008,2/14/2028,10,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,99274
1032656,PRIMROSE AFFORDABLE HOUSING PROJECT-CHDO,2240 Primrose Ave,Vista,CA,92083-8050,41740,Metropolitan Statistical Area,San Diego,06073,06073019902,49,33,-117,Active,1,1,0,22,10/1/2010,1/27/2029,9/1/2045,MEGISON,,,,,,,,,,,,,,,,1930,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,1,0,12911051,Inconclusive,207/ 223(F) PUR/ REFIN HSG,10/1/2010,9/1/2045,22,,Terminated Mortgage,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,3377902369,Active,HOME,1/27/2014,1/27/2029,21,Acquisition Rehabilitation,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,99275
1032658,CHW CHDO SET ASIDE,890 E Vista Way,Vista,CA,92084-5239,41740,Metropolitan Statistical Area,San Diego,06073,06073019206,49,33,-117,Active,1,0,0,3,8/19/2005,8/19/2025,8/19/2025,NO COUNTY SOLUTIONS FOR CHANGE,,,,,,,,,,,,,,,,1940,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,3326900880,Active,HOME,8/19/2005,8/19/2025,3,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,99276
1032659,FAULDING HOTEL - HOUSING REHABILITATION,15 E Haley St,Santa Barbara,CA,93101-2315,42200,Metropolitan Statistical Area,Santa Barbara,06083,06083000900,24,34,-120,Active,1,0,1,21,6/30/2008,,,COMMUNITY HOUSING CORPORATION,,,,,,,,,,,,,,,,2920,1/1/1923,1/1/1923,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,Active,Project Based Vouchers,21,,,,0,0,0,,,,,,,99070
1032660,VISTA TERRACE,987 Postal Way,Vista,CA,92083-6936,41740,Metropolitan Statistical Area,San Diego,06073,06073019602,49,33,-117,Active,2,0,0,47,1/1/2013,8/21/2028,1/1/2068,SFC VISTA TERRACE LP,Non-Profit,,,,,,,,,,,37,10,,,1940,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA2013115,Active,4% Tax Credit,1/1/2013,1/1/2068,46,Acquisition and Rehab,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,3377902590,Active,HOME,8/21/2013,8/21/2028,4,Acquisition Rehabilitation,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,99277
1032661,CASAS LAS GRANADAS,21 E Anapamu St,Santa Barbara,CA,93101-2777,42200,Metropolitan Statistical Area,Santa Barbara,06083,06083000900,24,34,-120,Active,2,0,0,12,1/1/2007,6/30/2029,1/1/2062,CASAS LAS GRANADAS LP,Non-Profit,,,,,,,,,,12,,,,,2920,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA2007126,Active,4% Tax Credit,1/1/2007,1/1/2062,12,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,3672000254,Active,HOME,6/30/2009,6/30/2029,12,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,99071
1032664,,ALMOND CT,WASCO,CA,93280,12540,Metropolitan Statistical Area,Kern,06029,06029004401,21,36,-119,Active,1,0,0,11,1/20/2009,1/20/2029,1/20/2029,F & POSO STREET INVESTORS,,,,,,,,,,,,,,,,860,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,15317252,Active,HOME,1/20/2009,1/20/2029,11,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,99280
1032669,ARTISAN COURT APARTMENTS,416 E Cota St,Santa Barbara,CA,93101,42200,Metropolitan Statistical Area,Santa Barbara,06083,06083000900,24,34,-120,Active,2,0,0,56,1/1/2011,6/1/2031,1/1/2066,ARTISAN CMGP LLC,Non-Profit,,,,,,,,,,55,1,0,,,2920,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA2011025,Active,9% Tax Credit,1/1/2011,1/1/2066,55,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,3672000471,Active,HOME,6/1/2011,6/1/2031,8,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,99076
1032671,MOM'S PLACE,421 E Cota St,Santa Barbara,CA,93101-1679,42200,Metropolitan Statistical Area,Santa Barbara,06083,06083000900,24,34,-120,Active,1,0,0,8,9/22/2012,9/22/2032,9/22/2032,TRANSITION HOUSE,,,,,,,,,,,,,,,,2920,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,3672000442,Active,HOME,9/22/2012,9/22/2032,5,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,99077
1032673,HOUSING AUTHORITY ACQUISITION,633 De La Vina St,Santa Barbara,CA,93101-3347,42200,Metropolitan Statistical Area,Santa Barbara,06083,06083001000,24,34,-120,Active,1,0,0,8,6/30/2008,6/30/2023,6/30/2023,HOUSING AUTHORITY OF SANTA BARBARA,,,,,,,,,,,,,,,,2920,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,3672000413,Active,HOME,6/30/2008,6/30/2023,5,Acquisition,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,99078
